date,arpe_min,arpe_min_mi,aer_fixe,aer_plaf_seul,aer_plaf_couple,sr_fne,solid_fixe,solid_plaf_seul,solid_plaf_couple,sr_gr,gr_min,journ_fixe,journ_1,journ_2,journ_3,journ_4,journ_min_1,journ_min_2,journ_min_3,journ_min_4,journ_min,journ_min_prct,journ_max_prct,base_prct_3_6,base_prct_6_,base_prct,base_max,base_min_paris,base_min_p5000,base_min_m5000,sr_61,afd_fixe,ass_base,ass_maj,ass_plaf_seul,ass_plaf_couple,base_fixe_3_6,base_fixe_6_,base_min_0_3,base_min_3_,sr_alloc,ai_16_25,ai_16_techno,ai_femme_stage,ai_femme,ai_detenu,ai_service,ai_jeune_lic,ai_soutien,aide_pu_0_3,aide_pu_3_,aide_pu_maj
1973-08,,,,,,,,,,0.06,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1973-09,,,,,,,,,,0.06,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1973-10,,,,,,,,,,0.06,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1973-11,,,,,,,,,,0.06,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1973-12,,,,,,,,,,0.06,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1974-01,,,,,,,,,,0.08,23.89,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,8.9,8.1,3.6
1974-02,,,,,,,,,,,25.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,10.0,9.1,4.0
1974-03,,,,,,,,,,,25.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,10.0,9.1,4.0
1974-04,,,,,,,,,,,25.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,10.0,9.1,4.0
1974-05,,,,,,,,,,,25.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,10.0,9.1,4.0
1974-06,,,,,,,,,,,25.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.81,1.57,0.07,,,,,,,,,10.0,9.1,4.0
1974-07,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1974-08,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1974-09,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1974-10,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1974-11,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1974-12,,,,,,,,,,0.1,29.9,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.44,2.12,0.1,,,,,,,,,10.0,9.1,4.0
1975-01,,,,,,,,,,0.07,31.63,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,10.0,9.1,4.0
1975-02,,,,,,,,,,,33.93,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,12.0,11.0,4.8
1975-03,,,,,,,,,,,33.93,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,12.0,11.0,4.8
1975-04,,,,,,,,,,,33.93,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,12.0,11.0,4.8
1975-05,,,,,,,,,,,33.93,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,12.0,11.0,4.8
1975-06,,,,,,,,,,,33.93,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,2.67,2.32,0.07,,,,,,,,,12.0,11.0,4.8
1975-07,,,,,,,,,,0.06,36.8,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.05,2.65,0.06,,,,,,,,,12.0,11.0,4.8
1975-08,,,,,,,,,,0.06,36.8,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.05,2.65,0.06,,,,,,,,,12.0,11.0,4.8
1975-09,,,,,,,,,,0.06,36.8,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.05,2.65,0.06,,,,,,,,,12.0,11.0,4.8
1975-10,,,,,,,,,,0.06,36.8,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.05,2.65,0.06,,,,,,,,,12.0,11.0,4.8
1975-11,,,,,,,,,,0.07,37.95,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,12.0,11.0,4.8
1975-12,,,,,,,,,,0.07,37.95,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,12.0,11.0,4.8
1976-01,,,,,,,,,,0.07,37.95,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,12.0,11.0,4.8
1976-02,,,,,,,,,,0.07,37.95,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,12.0,11.0,4.8
1976-03,,,,,,,,,,,39.68,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,13.5,12.4,5.4
1976-04,,,,,,,,,,,39.68,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.2,2.78,0.07,,,,,,,,,13.5,12.4,5.4
1976-05,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-06,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-07,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-08,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-09,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-10,,,,,,,,,,0.06,41.45,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.44,2.99,0.06,,,,,,,,,13.5,12.4,5.4
1976-11,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1976-12,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1977-01,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1977-02,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1977-03,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1977-04,,,,,,,,,,0.07,43.56,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.72,3.23,0.07,,,,,,,,,13.5,12.4,5.4
1977-05,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-06,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-07,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-08,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-09,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-10,,,,,,,,,,0.064,47.15,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,3.96,3.45,0.064,,,,,,,,,15.0,13.8,6.0
1977-11,,,,,,,,,,0.056,48.99,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,15.0,13.8,6.0
1977-12,,,,,,,,,,0.056,48.99,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,15.0,13.8,6.0
1978-01,,,,,,,,,,0.056,48.99,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,15.0,13.8,6.0
1978-02,,,,,,,,,,0.056,48.99,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,15.0,13.8,6.0
1978-03,,,,,,,,,,,50.72,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,16.5,15.2,6.6
1978-04,,,,,,,,,,,50.72,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.21,3.66,0.056,,,,,,,,,16.5,15.2,6.6
1978-05,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-06,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-07,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-08,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-09,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-10,,,,,,,,,,0.061,52.96,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.5,3.92,0.061,,,,,,,,,16.5,15.2,6.6
1978-11,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1978-12,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1979-01,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1979-02,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1979-03,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1979-04,,,,,,,,,,0.074,55.67,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,4.86,4.23,0.074,,,,,,,,,16.5,15.2,6.6
1979-05,,,,,,,,,,0.05,57.5,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,5.11,4.44,0.05,,,,,,,,,18.0,18.0,6.6
1979-06,,,,,,,,,,0.05,57.5,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,5.11,4.44,0.05,,,,,,,,,18.0,18.0,6.6
1979-07,,,,,,,,,,,60.95,20.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,,,,,,3.05,3.05,8.08,8.08,0.05,,40.0,40.0,40.0,3.05,30.0,20.0,20.0,18.0,18.0,6.6
1979-08,,,,,,,,,,,60.95,20.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,,,,,,3.05,3.05,8.08,8.08,0.05,,40.0,40.0,40.0,3.05,30.0,20.0,20.0,18.0,18.0,6.6
1979-09,,,,,,,,,,,60.95,20.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,,,,,,3.05,3.05,8.08,8.08,0.05,,40.0,40.0,40.0,3.05,30.0,20.0,20.0,18.0,18.0,6.6
1979-10,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1979-11,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1979-12,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1980-01,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1980-02,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1980-03,,,,,,,,,,0.062,65.55,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.35,3.35,8.69,8.69,0.062,,43.0,43.0,43.0,3.35,32.0,22.0,22.0,18.0,18.0,6.6
1980-04,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-05,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-06,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-07,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-08,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-09,,,,,,,,,,0.0713,70.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.58,3.58,9.38,9.38,0.0713,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-10,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-11,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1980-12,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-01,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-02,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-03,,,,,,,,,,0.0824,75.9,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,3.81,3.81,10.06,10.06,0.0824,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-04,,,,,,,,,,0.0664,80.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,10.7,10.7,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-05,,,,,,,,,,0.0664,80.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,10.7,10.7,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-06,,,,,,,,,,0.0664,80.73,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,10.7,10.7,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-07,,,,,,,,,,,86.25,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,11.43,11.43,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-08,,,,,,,,,,,86.25,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,11.43,11.43,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-09,,,,,,,,,,,86.25,22.0,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,22.0,,,,,4.04,4.04,11.43,11.43,0.0664,,46.0,46.0,46.0,3.58,34.5,23.5,23.5,18.0,18.0,6.6
1981-10,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1981-11,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1981-12,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-01,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-02,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-03,,,,,,0.0743,,,,0.0743,92.09,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.61,4.61,12.21,12.21,0.0743,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-04,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-05,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-06,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-07,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-08,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-09,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-10,,,,,,0.0831,,,,0.0831,98.88,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,4.95,4.95,13.11,13.11,0.0831,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-11,,,,,,0.0831,,,,0.016,103.73,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.19,5.19,13.75,13.75,0.016,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1982-12,,,,,,0.0831,,,,0.016,103.73,30.23,0.65,0.6,0.55,0.5,0.75,0.7,0.65,0.6,0.9,0.7,0.9,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.19,5.19,13.75,13.75,0.016,,60.46,60.46,60.46,4.61,45.34,30.23,30.23,18.0,18.0,6.6
1983-01,,,,,,0.0831,,,,0.016,103.73,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.19,5.19,13.75,13.75,0.016,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-02,,,,,,0.0831,,,,0.016,103.73,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.19,5.19,13.75,13.75,0.016,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-03,,,,,,0.0831,,,,0.016,103.73,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.19,5.19,13.75,13.75,0.016,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
